step,time,density_simple,blockade_violation_simple,pxp_energy_density_simple,exact_finite_density,max_truncerr,mean_bond_entropy,max_bond_entropy,log_norm
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,0.00021094978264191464,4.970312116169908e-32,1.204681265500847e-16,0.0003996269892620247,6.057284815157998e-29,0.0004886714629131812,0.0010208140309151616,7.27804539587947
2,0.04,0.0006209453299682393,1.7574107440658554e-25,8.700537818727151e-16,0.0015953167147075228,1.124449453822483e-13,0.0022121244272449198,0.0035300598582299544,25.993025738423423
3,0.06,0.0013945003658568627,4.6870308780169454e-23,1.4244609464020063e-15,0.0035775326995361634,1.1058640462728183e-12,0.0045351562329980005,0.007213741432460306,44.70804551527363
4,0.08,0.0024728535724359655,1.673130966093244e-21,2.242909241886788e-15,0.006330503904987648,4.5593082118822335e-12,0.007508316275770439,0.011903633972788055,63.42317256993802
5,0.1,0.0038515872175550973,2.34916952635545e-20,1.8886177412822413e-15,0.009832407583696245,1.2902801599377941e-11,0.011064760249315221,0.0174823715364799,82.13853026388924
6,0.12,0.0055251219998829655,1.9213198693446218e-19,1.8518247971091495e-15,0.014055623908162016,2.9489288497189505e-11,0.015154085309224404,0.0238585890898799,100.85430987370394
7,0.14,0.007486735563169398,1.1050190885625826e-18,1.5354271513556083e-15,0.018967061617202827,5.868266898283492e-11,0.019735876610559255,0.030957181844269405,119.57078405542713
8,0.16,0.009728585452090224,4.964297864121079e-18,2.4999520731678237e-16,0.02452855337360719,1.059662588375061e-10,0.0247762144483618,0.038714040711690226,138.28831887768666
9,0.18,0.012241736913281571,1.8584058693085344e-17,2.4039521221622755e-16,0.03069731867849766,1.7807443469417542e-10,0.03024553511162925,0.047072931361651964,157.00738441680943
10,0.2,0.015016196124359596,6.049524558826306e-17,7.254417186525258e-16,0.037426491008155795,2.8315085208684285e-10,0.03611721046874835,0.05598348337534041,175.7285637318757
11,0.22,0.018040949430319586,1.7637178886493604e-16,4.57741450174048e-16,0.04466570431665188,4.3093739780643356e-10,0.04236655452443683,0.06539981476913419,194.4525600636524
12,0.24,0.021304009106733548,4.704458652244313e-16,5.976413901878666e-16,0.05236173220475548,6.329987359317229e-10,0.048970107034509984,0.07527954838341805,213.1802021310793
13,0.26,0.02479246606237097,1.1663465113088847e-15,-3.7356456004310954e-16,0.06045917095274792,9.029877849172839e-10,0.055905110270211576,0.08558308471651355,231.9124474323469
14,0.28,0.025908364816369673,3.121787352597564e-15,-1.230219449161522e-15,0.06890360613122301,9.743755836848498e-10,0.06397431831769271,0.10019857263704246,251.25858115882673
15,0.3,0.03072116395885755,2.7729834261220786e-8,-7.604747602219196e-15,0.0776539461466284,7.1213159380579785e-6,0.14917148929325483,0.6126219432862821,279.0645875102783
16,0.32,0.03889086388931798,8.04061760208599e-8,-1.5496898741852512e-15,0.08657563111840044,3.139079439989689e-6,0.16935310085579053,0.5774703464811926,308.6694961983503
17,0.34,0.0455323270524299,1.3497959241148142e-7,-5.206819864730684e-15,0.09554776263011824,3.0862673352850763e-6,0.18150178021644858,0.5468043594374927,338.3572083736738
18,0.36,0.05162455733606364,1.9518823661396484e-7,-5.562690322513957e-15,0.10452905113757611,3.9779077697117315e-6,0.19210619994819578,0.507661613460515,368.03360033136704
19,0.38,0.05748053144731154,2.651192119244519e-7,-4.383038936624898e-15,0.11349253707690068,4.92462661836876e-6,0.20081229063737316,0.4576600260447693,397.6901795458901
20,0.4,0.06299055004981872,3.433883562485159e-7,-6.634118221080977e-15,0.12241693615382321,5.470839796190986e-6,0.20736565162399392,0.40460030896178556,427.3226417217707
21,0.42,0.06803490493738774,4.2624195864461705e-7,-3.19525601625633e-15,0.1312791224975673,5.8200710725608e-6,0.21239920158458855,0.3564029319891635,456.9324730521384
22,0.44,0.07259752574878467,5.118637359565535e-7,-5.567541617600167e-15,0.14005168606092935,6.00496925962775e-6,0.216757019824481,0.33319616482877756,486.5250996243743
23,0.46,0.07674026823080221,6.013178896248472e-7,-9.122608359389054e-15,0.14870404540944968,6.088938804022882e-6,0.22105981097642008,0.33009282402651025,516.1082845500289
24,0.48,0.08054915111759109,6.969934168232037e-7,-1.0619540956127129e-14,0.1572046295378696,6.140120557079959e-6,0.22562923940965782,0.32577377936901736,545.6911326793378
25,0.5,0.08410293507256343,8.008823910931765e-7,-9.249887861460984e-15,0.16552279920358587,6.330490618848177e-6,0.23057222766951105,0.324019172631478,575.2835161945695
26,0.52,0.08746235437718304,9.137500099911497e-7,-1.116734466461642e-14,0.17363020007376706,6.9765527986606776e-6,0.2358801480433867,0.3353098094635638,604.8957165757115
27,0.54,0.09066933050831197,1.0351070513713302e-6,-1.0971100185200749e-14,0.18150159389903228,7.665731025052638e-6,0.24149812849042768,0.34632093165413025,634.538159587292
28,0.56,0.09375001577287326,1.1636149590054853e-6,-1.142135018782575e-14,0.18911526298085626,8.395119700964149e-6,0.24736197812784969,0.35722082173583525,664.2211710827523
29,0.58,0.09671876187084753,1.2976122171755559e-6,-1.2404655675208062e-14,0.19645308158161554,9.15218864416949e-6,0.25341269003395317,0.36809494505466095,693.9547150643424
30,0.6,0.09958170410726092,1.4355615073082578e-6,-1.2773435028764572e-14,0.2035003432769222,9.919486184171421e-6,0.2595992841418815,0.3789784223322974,723.7481040297405
31,0.62,0.10233958495823822,1.5763302069370286e-6,-1.624615192949694e-14,0.2102454203589936,1.0678475686121681e-5,0.2658772242333414,0.38987359243017106,753.6096937259199
32,0.64,0.10498988951516249,1.7193015378515726e-6,-1.773238319393958e-14,0.21667931660620246,1.1412063864446531e-5,0.2722060324377872,0.40075929910310104,783.5465890183982
33,0.66,0.10752847620572505,1.8643556414669964e-6,-1.7214005162646952e-14,0.22279516547099013,1.2105921730315418e-5,0.2785475047220552,0.41159631666953567,813.5643960700083
34,0.68,0.10995084467508162,2.011769378980003e-6,-2.0799235643667313e-14,0.228587721716366,1.2748883731673419e-5,0.2848648898304874,0.42233156685073187,843.6670587628912
35,0.7000000000000001,0.11225310593211926,2.1620778530695707e-6,-1.8524076992929453e-14,0.23405289131548634,1.3332724606013926e-5,0.2911229754132627,0.4329025923009328,873.8568128779851
36,0.72,0.11443265961700234,2.3159310071254054e-6,-1.9692576969426732e-14,0.23918733823357968,1.3851581272751967e-5,0.2972888552217665,0.443242898399963,904.1342785888953
37,0.74,0.11648855910629713,2.473969388829637e-6,-1.6672760827181375e-14,0.24398819632783114,1.4301250535337316e-5,0.30333307089558603,0.45328809256029445,934.4986913275606
38,0.76,0.11842155935971801,2.6367343045415815e-6,-1.7445690016895508e-14,0.24845290122613653,1.4678551134091919e-5,0.3092307952780704,0.4629822259532267,964.9482475805845
39,0.78,0.12023388251633918,2.804618471364626e-6,-1.852553993851799e-14,0.25257914316429186,1.4980881886797453e-5,0.31496275813261876,0.4722834482408159,995.4805226161607
40,0.8,0.12192878013850438,2.9778544406376593e-6,-1.8916121722474395e-14,0.2563649298127803,1.5206037790949257e-5,0.3205157094334465,0.48116808529855704,1026.0929077011322
41,0.8200000000000001,0.12350999762261014,3.156531198885457e-6,-1.8773919359540624e-14,0.25980873953764594,1.5352276187300916e-5,0.3258823459010588,0.4896325259267058,1056.7830173190728
42,0.84,0.12498124590118888,3.3406259854688136e-6,-1.8106404766406906e-14,0.26290974048357424,1.541857112612243e-5,0.3310607537013742,0.4976927458717555,1087.54902969921
43,0.86,0.1263457621105048,3.5300388109703635e-6,-2.052931218214697e-14,0.26566804863829957,1.5438024937394337e-5,0.33605350936239836,0.5053817506533267,1118.3899410715849
44,0.88,0.12760600633738595,3.7246204426838602e-6,-2.1366502205911203e-14,0.26808499768102645,1.5386901219280665e-5,0.34086661619133946,0.5127455511321907,1149.305729952178
45,0.9,0.12876350781335724,3.924189194906746e-6,-2.2243564509836108e-14,0.27016339418944946,1.5255012832381198e-5,0.34550843980620116,0.5198384339337421,1180.2974391051969
46,0.92,0.12981884813989036,4.128536324621543e-6,-2.2051620298011294e-14,0.2719077333069304,1.504645765569277e-5,0.3499887616853372,0.5267182593599696,1211.367188936663
47,0.9400000000000001,0.1307717533247064,4.3374232429949855e-6,-2.195148174753757e-14,0.27332435218485057,1.4767237555107271e-5,0.35431801455649936,0.5334423630706653,1242.5181380311997
48,0.96,0.1316212594988433,4.550575590248783e-6,-2.2482024344275883e-14,0.27442150149541694,1.4425119484788447e-5,0.35850671441190735,0.5400644192375503,1273.754406023644
49,0.98,0.13236591702149209,4.767679319817067e-6,-2.2705084639898922e-14,0.27520931914556174,1.4029316777386077e-5,0.362565070159877,0.5466323997432194,1305.0809723985037
50,1.0,0.13300400214959332,4.988382500311396e-6,-2.1582322077238314e-14,0.27569969502985975,1.4806468604758424e-5,0.3665027355159378,0.5531875773780697,1336.50356293309
51,1.02,0.13353371272144707,5.212304156726094e-6,-2.1747395672304322e-14,0.27590602117120666,1.5590144425488782e-5,0.37032866559087824,0.5597643931268906,1368.0285336095376
52,1.04,0.13395333277281454,5.439048982223226e-6,-2.2868533722863098e-14,0.2758428277855588,1.636516378692891e-5,0.37405104708040227,0.5663909437171383,1399.6627598884645
53,1.06,0.13426135926319022,5.6682249872546184e-6,-2.4557725368416304e-14,0.27552531251441664,1.7121834905271378e-5,0.3776772803203646,0.573089837732743,1431.4135371798166
54,1.08,0.13445659102813434,5.89946061407506e-6,-2.3662706662516604e-14,0.2749687771075575,1.785117595599932e-5,0.38121399976095427,0.5798792010107664,1463.2884961700179
55,1.1,0.13453818501021067,6.132418532258119e-6,-2.3655160261138737e-14,0.27418799295207386,1.854500921739956e-5,0.3846671249028371,0.5867736664256706,1495.2955344909947
56,1.12,0.1345056875713729,6.366804799663257e-6,-2.3929830538274623e-14,0.2731965236586101,1.9195958863313628e-5,0.3880419365148129,0.593785243063002,1527.4427642320506
57,1.1400000000000001,0.13435904950230823,6.602373667871255e-6,-2.3337028796735387e-14,0.27200603891667263,1.9797386965732858e-5,0.3913431740089353,0.6009240132363767,1559.7384731698655
58,1.16,0.13409863273746506,6.838929445037037e-6,-2.1307421108765318e-14,0.2706256583855552,2.0343307297113457e-5,0.39457515024007245,0.6081986461947748,1592.1910964177769
59,1.18,0.13372521535422224,7.076327177963305e-6,-2.0437115220029476e-14,0.26906136682142034,2.0828312758721842e-5,0.39774188037383823,0.6156167428153124,1624.8091944677751
60,1.2,0.1332399996987967,7.31447346108757e-6,-2.06111751694472e-14,0.26731554134868785,2.1247542134707022e-5,0.4008472220004928,0.6231850375180139,1657.6014332317313
61,1.22,0.13264462680034222,7.553327634137856e-6,-2.3125266018818572e-14,0.2653866283488937,2.1596698704211074e-5,0.4038950242204782,0.6309094852607834,1690.576561554023
62,1.24,0.13194119880368543,7.792902301741146e-6,-2.193721370886365e-14,0.2632690007460271,2.1872120229659616e-5,0.40688928374805194,0.6387952563840443,1723.7433816332752
63,1.26,0.13113231003806897,8.033260788353644e-6,-2.030277298604116e-14,0.26095301677783106,2.2070889349661356e-5,0.40983430597136117,0.6468466534136778,1757.1107077459217
64,1.28,0.1302210865378159,8.274508036290173e-6,-1.9907986527801917e-14,0.25842528933679343,2.2190966724283526e-5,0.41273486825024175,0.6550669539226122,1790.6873085316986
65,1.3,0.12921123330552098,8.516770668707234e-6,-2.0163312260604762e-14,0.2556691617090289,2.2231326681006995e-5,0.4155963814488557,0.6634581734153004,1824.4818278373602
66,1.32,0.1281070883211716,8.760161499570845e-6,-1.9265452970031702e-14,0.2526653723867756,2.2192076105430687e-5,0.41842504369815947,0.6720207323032239,1858.502678705643
67,1.34,0.12691368221684154,9.004723667733367e-6,-1.9206703957004693e-14,0.24939288004761828,2.2074540960979058e-5,0.4212279775124186,0.6807530012027927,1892.7579045564123
68,1.36,0.1256368026108477,9.250349803898265e-6,-1.956522786336838e-14,0.24582981113861502,2.2115613844406164e-5,0.4240133374394507,0.689697091960779,1927.255000990074
69,1.3800000000000001,0.12428306224230123,9.496672281263133e-6,-2.0589925035716944e-14,0.24195448778883108,2.312429625523525e-5,0.4267903702162735,0.6988302885033004,1962.0006910704367
70,1.4000000000000001,0.12285997009962811,9.74292186789546e-6,-2.1533162082532603e-14,0.23774649346104587,2.4137185675731805e-5,0.42956940292975815,0.7080967176816442,1997.000646652257
71,1.42,0.12137600440043896,9.98775442215631e-6,-2.0087509661550648e-14,0.2331877376149076,2.5150160802008134e-5,0.4323617274366298,0.7174754789717688,2032.2591487329714
72,1.44,0.11984068510274702,1.0229049353768866e-5,-2.0632412315257852e-14,0.22826348771865357,2.679659200840651e-5,0.43517934272783887,0.7269374020510975,2067.7786816275607
73,1.46,0.11826464102303554,1.0463690353945868e-5,-2.100681142632219e-14,0.22296334552883637,2.8818861438274403e-5,0.4380345140126997,0.7364428527883577,2103.559460027189
74,1.48,0.11665966203275252,1.068734931303739e-5,-2.4232557877059456e-14,0.2172821523634499,3.092623135665374e-5,0.44093911304461814,0.7459392693763178,2139.5988960483196
75,1.5,0.11503872000122906,1.0894308678666825e-5,-2.359132707053975e-14,0.21122081243629448,3.308830212673521e-5,0.4439037254592102,0.755358667944941,2175.8910265899995
76,1.52,0.11341593394789716,1.1077374224995763e-5,-2.4078164948157913e-14,0.2047870215443073,3.526333909122113e-5,0.4469365546111111,0.7646155662103675,2212.425940430892
77,1.54,0.11180644783868848,1.1227944428050533e-5,-2.4273350265837047e-14,0.19799587868540325,3.739770034634241e-5,0.4500422202905951,0.7736060116880343,2249.1892683915758
78,1.56,0.11022618842245085,1.1336305229319782e-5,-2.4495140513182437e-14,0.1908703408441537,3.942660192958539e-5,0.4532206361423838,0.7823564999686855,2286.161824007741
79,1.58,0.10869148164792544,1.1392198101044021e-5,-2.5129293960333524e-14,0.1834414602040907,4.1276700431237176e-5,0.45646622470920495,0.7906495946075315,2323.3194974611342
80,1.6,0.10721853392159357,1.13856566277219e-5,-2.5478132797842564e-14,0.1757483269227053,4.28706963801413e-5,0.4597677493801943,0.7983222894322675,2360.6334995842553
81,1.62,0.10582282610764082,1.1308027273232854e-5,-2.4899627589484772e-14,0.16783764082571234,4.413365868438892e-5,0.46310896370282806,0.8052307355359597,2398.0710148156027
82,1.6400000000000001,0.10451851003867486,1.1153009020742706e-5,-2.460969243335118e-14,0.15976286143437296,4.517902486734505e-5,0.46647009022153774,0.8112420412697448,2435.596251308245
83,1.6600000000000001,0.10331791761679972,1.0917503711566514e-5,-2.6182157381536283e-14,0.151582938144672,4.5787135423715814e-5,0.46982989674420966,0.8162457976571609,2473.171789265464
84,1.68,0.10223127400822142,1.0602094945270787e-5,-2.705510732625635e-14,0.14336068858503292,4.591294373683866e-5,0.47316794497610687,0.820163285399393,2510.7600559983903
85,1.7,0.10126665105487355,1.0211065358902488e-5,-2.857380981532409e-14,0.13516095151057408,4.5540414730195445e-5,0.47646654395623034,0.8229524565298688,2548.3247290399286
86,1.72,0.10043012938218569,9.751980237581323e-6,-3.1002953792466844e-14,0.12704867145863596,4.467846069495642e-5,0.4797120683235689,0.8246080381890614,2585.8318984637995
87,1.74,0.09972608950802077,9.234958844597367e-6,-3.318543359844798e-14,0.11908706889906323,4.335879984570656e-5,0.48289552447680983,0.8251574866537434,2623.250890720878
88,1.76,0.09915754109241143,8.671793733505062e-6,-3.587812937958301e-14,0.11133601940168594,4.163170271266515e-5,0.48601245472200205,0.8246543985741901,2660.5547368495336
89,1.78,0.09872642014664937,8.075065336590835e-6,-3.790965900148603e-14,0.10385072345010617,3.956066817871564e-5,0.489062386256798,0.8231711199247533,2697.720329510632
90,1.8,0.09843381789217881,7.45735709515337e-6,-4.136244865822504e-14,0.09668070829917287,3.721696043313097e-5,0.49204805002184,0.8207918699117855,2734.728344123715
91,1.82,0.09828013482038675,6.830628949489673e-6,-4.23130662489546e-14,0.08986917166813788,3.467466007516205e-5,0.4949745495718189,0.8176070846122055,2771.563003339599
92,1.84,0.0982651715375758,6.2057680949566556e-6,-4.342127096082132e-14,0.08345265519704907,3.2006587735632655e-5,0.49784859468565545,0.8137091678592454,2808.2117521795126
93,1.86,0.09838817470436143,5.592309647869643e-6,-4.4096119902371414e-14,0.07746102157025642,2.9281225214830895e-5,0.5006778563009596,0.8091895233153135,2844.664893717398
94,1.8800000000000001,0.09864785592043351,4.998304837656382e-6,-4.3693097892820383e-14,0.07191770054805927,2.6560604496963455e-5,0.5034704590554349,0.8041366115545838,2880.9152185471157
95,1.9000000000000001,0.09904239781655123,4.430307446986019e-6,-4.44751512489347e-14,0.06684016393287945,2.3899046816338325e-5,0.5062346048197482,0.7986347619477202,2916.957648105341
96,1.92,0.09956945747817676,3.893447592893964e-6,-4.5701528998373476e-14,0.062240586565702874,2.1342593211069977e-5,0.5089783104453817,0.7927635093195622,2952.788902586711
97,1.94,0.10022617381752062,3.3915634829308894e-6,-4.497062878230086e-14,0.05812664916344306,1.8928958404572293e-5,0.5117092405804446,0.7865972804741261,2988.4071980764106
98,1.96,0.1010091829316601,2.9273651015287515e-6,-4.589623543146349e-14,0.05450243878240279,1.6687849464554756e-5,0.5144346180903691,0.7802053067631154,3023.811973789458
99,1.98,0.10191464371725341,2.5026079973293693e-6,-4.795566694342395e-14,0.0513694035992713,1.465240192523316e-5,0.5171611979861443,0.7736516795440439,3059.0036481916422
100,2.0,0.10293827480587575,2.1182598917099385e-6,-4.959094415225582e-14,0.048727320161251864,1.3056641836870761e-5,0.5198952944674047,0.7669954953690553,3093.9834017174544
