step,time,density_simple,blockade_violation_simple,pxp_energy_density_simple,exact_finite_density,max_truncerr,mean_bond_entropy,max_bond_entropy,log_norm
55,1.1,0.11898980067765293,2.24439769791786e-9,6.470865961880497e-15,0.29651598900866444,1.3967837595653053e-6,0.48151323224368636,0.7023913445616529,1805.21404576659
56,1.12,0.11900243484163596,2.419811765524587e-9,4.848325631071131e-15,0.2963376359713074,1.4070619467931374e-6,0.48571620719751657,0.7173475561057471,1845.4043695433033
57,1.1400000000000001,0.11891654196162668,2.6028187510692694e-9,6.11516925377026e-15,0.2959380945319664,1.4165723069899884e-6,0.48967068509530126,0.7317156680568496,1885.7583782686509
58,1.16,0.11873665148613381,2.7943601698117635e-9,4.943759392802207e-15,0.2953123344354729,1.4255077301289633e-6,0.493386485381533,0.7454603603210112,1926.276051515234
59,1.18,0.11846729303481382,2.9956678058638825e-9,3.3383699451057408e-15,0.29445277274220283,1.4348414516440133e-6,0.4968762435639758,0.7586163458826185,1966.956884948498
60,1.2,0.1181129705470975,3.208298372369238e-9,5.353685824014719e-15,0.2933495643802058,1.444652931364408e-6,0.5001549351388951,0.771151416547906,2007.7999353456048
61,1.22,0.11767815626450912,3.4341683448311248e-9,7.543592477966372e-15,0.29199102073247,1.4541885699784e-6,0.5032393498902429,0.7830347500614041,2048.8038556656497
62,1.24,0.11716730042159505,3.6755869542663594e-9,6.377240177811042e-15,0.2903641420779451,1.4636036525898305e-6,0.506147562627477,0.7942741135020381,2089.966918245511
63,1.26,0.1165848521893103,3.935285035774538e-9,4.479806052491291e-15,0.28845524242070925,1.473045782710903e-6,0.5088984356289864,0.8048851446402706,2131.287025322866
64,1.28,0.11593528767391653,4.2164373991957455e-9,6.034540379384358e-15,0.28625063906645015,1.4826544976617972e-6,0.5115111752114846,0.8148894823769108,2172.7617069712646
65,1.3,0.11522314133967242,4.522676583494541e-9,5.865711097597939e-16,0.2837373746909422,1.4925609214493062e-6,0.5140049525313213,0.824313020814817,2214.3881072084805
66,1.32,0.1144530378590397,4.858096228055972e-9,-2.4550174115360048e-15,0.2809039369348165,1.5028875321311585e-6,0.5163985885599289,0.8331843495169986,2256.162959589051
67,1.34,0.11362972194175135,5.227242821735745e-9,-4.355037135997745e-15,0.27774093997752725,1.513748139250701e-6,0.5187102959297171,0.8415334063953707,2298.0825541063323
68,1.36,0.11275808407542434,5.63509528482304e-9,-6.141763486707037e-15,0.27424173419297165,1.5252481807459155e-6,0.5209574661823421,0.8493903441762649,2340.1426977862593
69,1.3800000000000001,0.11184318031837576,6.087032740899224e-9,-7.196884575592236e-15,0.27040291384391807,1.5374854560474608e-6,0.5231564896756056,0.8567845960482394,2382.338671997772
70,1.4000000000000001,0.1108902443716168,6.5887919627940895e-9,-8.716864539523281e-15,0.266224698664585,1.5505514099239192e-6,0.5253225966406609,0.8637441194664959,2424.665190227603
71,1.42,0.10990469021939904,7.146417278245333e-9,-1.580857897222406e-14,0.26171117277993644,1.5645330655439675e-6,0.527469711148743,0.8702947973251344,2467.1163608026486
72,1.44,0.10889210379179866,7.766207019742165e-9,-1.973883303569754e-14,0.25687037320280665,1.579515670677797e-6,0.5296103144655017,0.876459980824385,2509.6856596601306
73,1.46,0.10785822249543274,8.454661603731076e-9,-2.1753110265939536e-14,0.25171422944146515,1.5955860653159763e-6,0.5317553197170947,0.8822601662270705,2552.365918579304
74,1.48,0.106808902170754,9.218438675101018e-9,-2.0940352424731774e-14,0.24625836471328608,1.6128522736555805e-6,0.5339139650635519,0.8877128059928818,2595.1493340909888
75,1.5,0.10575007208133405,1.006432017541234e-8,-2.079616542494026e-14,0.24052177703993666,1.6323032665323043e-6,0.5360937366298341,0.8928322610257702,2638.027501394937
76,1.52,0.1046876798292183,1.0999194606893098e-8,-2.140745457062812e-14,0.23452642436215188,1.6532475992413994e-6,0.5383003342553582,0.8976299026364902,2680.9914759583835
77,1.54,0.10362762941484643,1.2030055359850013e-8,-2.2950860389173732e-14,0.2282967412931722,1.6758213831725282e-6,0.5405376919444487,0.9021143686878361,2724.031863118659
78,1.56,0.10257571673759054,1.3164013163764381e-8,-2.926245771713312e-14,0.22185911612748907,1.7001846191594699e-6,0.5428080605807356,0.9062919680378609,2767.1389332323506
79,1.58,0.10153756738076683,1.4408318030824318e-8,-3.132398822369877e-14,0.215241355496036,1.7265247556626623e-6,0.5451121536542165,0.9101672124947725,2810.3027571276093
80,1.6,0.10051858135594041,1.577038392966965e-8,-3.167397445534857e-14,0.208472161139254,1.75505929929451e-6,0.5474493488438305,0.9137434394856674,2853.513354319092
81,1.62,0.0995238885819156,1.7257808107802763e-8,-3.394048881290152e-14,0.20158063930579828,1.7933535720202885e-6,0.5498179311185619,0.9170234758436098,2896.760845069263
82,1.6400000000000001,0.09855831742376986,1.8878376477941483e-8,-2.9549140120670527e-14,0.19459585890241532,1.9013843949608986e-6,0.5522153582466269,0.9200102873118785,2940.035597169477
83,1.6600000000000001,0.09762637693777249,2.0640046595239886e-8,-2.893957146681958e-14,0.1875464702202287,2.019088581070342e-6,0.5546385282463845,0.9227075614142349,2983.3283592550797
84,1.68,0.09673225191671425,2.2550900181492012e-8,-2.577930720488243e-14,0.1804603921804716,2.1476445682685762e-6,0.5570840304334136,0.9251201825463542,3026.6303743026115
85,1.7,0.09587980868959353,2.4619057607852927e-8,-2.1906505072524448e-14,0.1733645727599985,2.288332626125484e-6,0.5595483664994316,0.9272545746211556,3069.9334692732295
86,1.72,0.09507260903757037,2.6852547068827482e-8,-1.870418602417565e-14,0.1662848246370354,2.442534258896936e-6,0.5620281341769621,0.9291189044460312,3113.2301192260065
87,1.74,0.09431392952795917,2.9259121383410694e-8,-1.3269914229085707e-14,0.15924573612441945,2.6117268797684877e-6,0.5645201721270091,0.9307231546493694,3156.51348627156
88,1.76,0.09360678391264171,3.184601567568584e-8,-1.0265783200470174e-14,0.1522706560661697,2.7974719688753635e-6,0.5670216696804147,0.9320790861083355,3199.7774352580013
89,1.78,0.09295394681300423,3.461964006856228e-8,-8.247365298871988e-15,0.1453817504669952,3.001394744344275e-6,0.5695302483892463,0.9332001157132274,3243.0165290155105
90,1.8,0.09235797755673603,3.758520361688467e-8,-6.170029328758307e-15,0.13860012808034958,3.2251533850078645e-6,0.5720440238714197,0.9341011364553844,3286.2260063893664
91,1.82,0.09182124362184631,4.074626981512063e-8,-4.323443936870169e-15,0.13194603184823958,3.470396189146955e-6,0.5745616563372805,0.9347983044817048,3329.401746290264
92,1.84,0.09134594361043409,4.4104251023699935e-8,-1.9848732229477457e-15,0.12543909278047327,3.7387059261739907e-6,0.5770823967967132,0.9353088133412768,3372.540220736744
93,1.86,0.09093412999209725,4.765785980511859e-8,-3.024095710983816e-16,0.11909864235551525,4.03153225911555e-6,0.5796061336148194,0.9356506704158352,3415.6384395020596
94,1.8800000000000001,0.0905877320251652,5.140254973261387e-8,1.1990623434925e-15,0.11294407854492235,4.350115687820002e-6,0.5821334411453112,0.9358424854160502,3458.6938886259322
95,1.9000000000000001,0.09030857929671934,5.5329996012437956e-8,1.9529673546301354e-15,0.10699527878709,4.6954100714136746e-6,0.5846656289330254,0.9359032764582039,3501.7044647962257
96,1.92,0.09009842623441013,5.942768492335888e-8,3.290292470038692e-15,0.1012730503145984,5.0680152442292235e-6,0.5872047867622965,0.9358522959671466,3544.6684074955224
97,1.94,0.08995897774329847,6.367869624781666e-8,5.475882678641864e-15,0.09579960384511825,5.468135879732856e-6,0.5897538180074609,0.9357088766447496,3587.5842308535694
98,1.96,0.08989191581036096,6.806176826988153e-8,6.8459408907414425e-15,0.09059903056673131,5.895586270689555e-6,0.5923164517443681,0.935492297004707,3630.450657319365
99,1.98,0.08989892649446558,7.255172375730163e-8,8.30639541974256e-15,0.08569775463565839,6.349861100522158e-6,0.5948972233570059,0.9352216663448608,3673.2665554976606
100,2.0,0.0899817261841738,7.712030315734506e-8,1.0461773833914944e-14,0.08112492455914351,6.8302872409380415e-6,0.597501414298688,0.9349158301443804,3716.0308846811827
