step,time,density_simple,blockade_violation_simple,pxp_energy_density_simple,exact_finite_density,max_truncerr,mean_bond_entropy,max_bond_entropy,log_norm
17,0.34,0.040713394248130474,2.5994753124483782e-14,-2.733644076486828e-16,0.09571926006038303,3.0273083014241153e-9,0.08651066965513676,0.130312929619382,306.9111304470619
18,0.36,0.045107548801699066,5.118857507480006e-14,-2.174532721663343e-16,0.10496724293548504,3.939639134243633e-9,0.0947651101965422,0.14220640194957807,325.6852341823511
19,0.38,0.04963414756766345,9.778547566247988e-14,-7.030459325220509e-17,0.11427902960269042,5.0669236463535145e-9,0.10321452375292747,0.15432087113239923,344.4723180079111
20,0.4,0.054275894379728934,1.8176499254396837e-13,3.095320288716494e-16,0.12360394564109674,6.449232478979238e-9,0.11183531353227799,0.16662607101000976,363.27416380812593
21,0.42,0.05901523100812055,3.2958036020089223e-13,2.639360277064759e-16,0.13289445987597348,8.132743731224439e-9,0.1206036971174783,0.17909239667589408,382.0926383400708
22,0.44,0.06383443885739391,5.841420268342953e-13,1.5653307614230688e-15,0.14210657492890405,1.017044633762605e-8,0.1294958017324027,0.19169084901250408,400.9296807153972
23,0.46,0.06871574094631351,1.0137298248013101e-12,4.540449060973928e-16,0.15120010782760981,1.2622848647503283e-8,0.1384877780369938,0.20439300286511483,419.78728900024834
24,0.48,0.07364140270419588,1.7250202204893934e-12,6.197510653660569e-18,0.1601388547121364,1.555866980593297e-8,0.14755592648766042,0.21717099552194358,438.6675061907601
25,0.5,0.07859383014471716,2.881785207682885e-12,1.8963751276430478e-16,0.1688906387906427,1.9055488731351256e-8,0.15667683085465017,0.22999753260700645,457.5724058253263
26,0.52,0.08355566405738636,4.7312622836455895e-12,4.3508800800748784e-17,0.17742724613418187,2.3200323799640772e-8,0.16582749405897845,0.24284590880585671,476.5040774914425
27,0.54,0.08850986898296362,7.640710662459667e-12,3.5693259952727134e-16,0.1857242593074026,2.809011602906556e-8,0.17498547208554893,0.2556900410744116,495.46461247500906
28,0.56,0.09343981590378331,1.2147252371267676e-11,3.5728133550462576e-16,0.19376080384716182,3.383208977105658e-8,0.1841290023428402,0.2685045121541645,514.4560897841332
29,0.58,0.09832935777331708,1.90247371790553e-11,5.263338742548726e-16,0.20151922687429466,4.054396770224601e-8,0.19323712346321453,0.28126462235183725,533.4805627586106
30,0.6,0.10316289722054615,2.93720496414798e-11,1.2184087775992585e-15,0.20898473034863968,4.835402120652447e-8,0.20228978415759774,0.29394644765068056,552.5400464513947
31,0.62,0.10792544598298622,4.472796989841702e-11,5.195705229484806e-16,0.21614498341320648,5.740094284969467e-8,0.21126793933875238,0.30652690231385904,571.6365059405922
32,0.64,0.11260267583738354,6.721837537862105e-11,7.717511088269744e-16,0.22298973876241412,6.783353429210958e-8,0.22015363229378762,0.3189838042245238,590.7718457009505
33,0.66,0.11718096100032274,9.974219001000627e-11,7.2751069012181505e-16,0.2295104769471313,7.98102102923874e-8,0.22893006220599332,0.3312959412879337,609.9479001335242
34,0.68,0.12164741215512898,1.4620300764460002e-10,1.254860158865581e-15,0.23570010002867756,9.455925544305844e-8,0.23758163678838123,0.34344313730297427,629.1664253221957
35,0.7000000000000001,0.12598990242123143,2.1179369119307134e-10,1.7247990519831505e-15,0.24155269214423308,1.1207804669351209e-7,0.2460940101896782,0.3554063157973801,648.4290920568716
36,0.72,0.13019708571430183,3.0334143143312636e-10,1.8801584936755495e-15,0.2470633595677094,1.3202989770339278e-7,0.25445410666451174,0.36716756041609727,667.7374801361934
37,0.74,0.13425840804848224,4.2972069551712146e-10,1.671496543019195e-15,0.2522281570454788,1.5460900700761973e-7,0.26265013076304494,0.3787101705580648,687.0930739380965
38,0.76,0.1381641124060253,6.023411668580862e-10,1.630484485695103e-15,0.25704410092611885,1.8000268243421028e-7,0.2706715649939943,0.3900187110748957,706.4972592249276
39,0.78,0.14190523784612796,8.357171460129179e-10,1.3964166242916405e-15,0.26150926330690766,2.0838780417155514e-7,0.2785091560537,0.4010790549764366,725.9513211313877
40,0.8,0.14547361354610017,1.148123932080845e-9,8.677584725618596e-16,0.2656229355293253,2.3992733522354e-7,0.28615489079921996,0.41187841823287424,745.4564432684544
41,0.8200000000000001,0.14886184846744033,1.562345438169437e-9,1.4685708860109021e-15,0.2693858443029924,2.747670111663392e-7,0.2936019631827818,0.42240538592007076,765.0137078646612
42,0.84,0.15206331732040307,2.1065157363018243e-9,3.101550284951536e-15,0.2728003999052882,3.130323471867074e-7,0.3008447333662599,0.4326499291221154,784.6240968576121
43,0.86,0.15507214346696208,2.815055425553283e-9,3.573703634057617e-15,0.2758709535861787,3.548261018890984e-7,0.3078786802054723,0.4426034121802368,804.2884938432234
44,0.88,0.15788317935727475,3.729701748155152e-9,3.5228765538884946e-15,0.2786040406723995,4.002263341689748e-7,0.3147003482424431,0.4522585900566596,824.0076867876542
45,0.9,0.16049198504228973,4.900629348107967e-9,3.0496976387986937e-15,0.2810085869268812,4.4928518171532606e-7,0.3213072902760188,0.46160959576217964,843.7823714069368
46,0.92,0.162894805248044,6.387656611692671e-9,1.8039343755356804e-15,0.2830960583287406,5.020284777138525e-7,0.3276980065032296,0.4706519179729456,863.6131551216125
47,0.9400000000000001,0.1650885454381581,8.261530817140593e-9,2.1418331177725398e-15,0.28488053829125,5.584563065921518e-7,0.33387188114041444,0.47938236913130605,883.5005614978331
48,0.96,0.1670707472323019,1.0605284047062855e-8,1.5628249229104058e-15,0.28637872099876793,6.225659629724838e-7,0.3398291173483434,0.48779904448355893,903.4450350920398
49,0.98,0.1688395634917739,1.3515651198796516e-8,1.0362410802744024e-15,0.28760981450795303,7.197021249552609e-7,0.34557067120241225,0.49590127265070993,923.446946623075
50,1.0,0.17039373333018495,1.7104541706189205e-8,1.2943123530686735e-15,0.28859535199131486,8.288255671034615e-7,0.35109818536970355,0.5036895584537976,943.5065984030272
51,1.02,0.17173255725855344,2.150055799774266e-8,2.12046382991716e-15,0.2893589135076884,9.510124875869926e-7,0.35641392308079095,0.5111655188207768,963.6242299658807
52,1.04,0.17285587263052266,2.685055650816972e-8,2.5688263800974147e-15,0.28992576356071587,1.0873950484492622e-6,0.3615207029165119,0.5183318126856729,983.8000238407736
53,1.06,0.17376402951523817,3.3321251439317776e-8,2.4264361751067447e-15,0.290322411178386,1.2391607325976118e-6,0.36642183486898744,0.5251920658519778,1004.0341114240333
54,1.08,0.1744578670926865,4.110086762135239e-8,2.0309575055099653e-15,0.2905760991902744,1.4075512761964267e-6,0.3711210580818541,0.531750791830945,1024.3265789108561
55,1.1,0.1749386906388464,5.0400856870945286e-8,7.675087057018848e-16,0.2907142278255374,1.5938611576843327e-6,0.3756224806267148,0.5380133096821023,1044.677473253287
56,1.12,0.17520824914549088,6.145770221448785e-8,-1.7113386227323326e-16,0.29076371488254193,1.7994356398466796e-6,0.37993052163061336,0.5439856598793102,1065.0868081158133
57,1.1400000000000001,0.17526871360143637,7.453484619779049e-8,-3.86249314570394e-16,0.2907502908444454,2.0256683811076756e-6,0.38404985603215824,0.5496745192027154,1085.5545698032997
58,1.16,0.17512265594787943,8.992479303855342e-8,-8.216509560297335e-16,0.2906977228773808,2.273998656707138e-6,0.3879853622108902,0.5550871156172372,1106.0807231380354
59,1.18,0.17477302870963027,1.0795144932875511e-7,-4.0157305480227446e-16,0.290626957229507,2.5459082597807857e-6,0.39174207270464917,0.5602311440443044,1126.6652172633558
60,1.2,0.17422314529590655,1.2897278389878783e-7,-9.461860281717167e-16,0.2905551658976163,2.842918186571813e-6,0.39532512820208354,0.5651146838680363,1147.30799135064
61,1.22,0.17347666095831615,1.533839037965979e-7,-4.493397516251827e-16,0.29049468151306046,3.1665852489046415e-6,0.3987397349710775,0.5697461189427628,1168.0089801846073
62,1.24,0.17253755438920831,1.816206594694215e-7,4.9839645596902256e-17,0.290451805489678,3.5184988004017216e-6,0.40199112585780505,0.5741340607882388,1188.76811959887
63,1.26,0.17141010994025724,2.1416390747358464e-7,-1.6620210920339932e-16,0.29042548022481574,3.900277810290648e-6,0.4050845249645208,0.5782872755747128,1209.585351729878
64,1.28,0.1700989004385877,2.5154457269268624e-7,-3.874363006440425e-16,0.2904058286396361,4.313568569508812e-6,0.4080251160863182,0.5822146154143621,1230.4606300529456
65,1.3,0.16860877057573648,2.9434966349405164e-7,-1.0838254149379903e-15,0.2903725860766869,4.7600433674674915e-6,0.41081801495735565,0.585924954390306,1251.3939241592866
66,1.32,0.16694482084308698,3.4322940199362093e-7,-1.3319309439822503e-15,0.290293483199926,5.241400533420676e-6,0.4134682453251002,0.589427129671124,1272.3852242281794
67,1.34,0.1651123919861074,3.989056373487437e-7,-1.1185746985924953e-15,0.2901226863155445,5.7593662928267876e-6,0.4159807188368265,0.5927298879784819,1293.4345451438576
68,1.36,0.16311704994877915,4.6218171270912623e-7,-4.3645135058692058e-16,0.2897994641911833,6.3156989451403375e-6,0.4183602186860551,0.5958418375989715,1314.541930202781
69,1.3800000000000001,0.1609645712791627,5.339539563974213e-7,-5.366680344937161e-17,0.28924732544724957,6.9121959235738794e-6,0.42061138692825467,0.5987714060588941,1335.707454353821
70,1.4000000000000001,0.15866092896723633,6.152249656405682e-7,3.698866741250743e-16,0.28837394964620205,7.550704347791762e-6,0.4227387153356504,0.6015268035125906,1356.9312269118586
71,1.42,0.15621227868715298,7.07118847603511e-7,1.6218936532698911e-15,0.2870723016172845,8.23313572534068e-6,0.4247465396213813,0.6041159918308978,1378.2133936844823
72,1.44,0.15362494541798938,8.108985787173754e-7,2.3410489958598365e-15,0.2852233454185438,8.961485494825893e-6,0.42663903682474436,0.6065466593162177,1399.5541384520159
73,1.46,0.15090541042003974,9.27985640663762e-7,2.5609701790993775e-15,0.28270072568960886,9.737858131650376e-6,0.42842022561328585,0.60882620091422,1420.9536837430107
74,1.48,0.1480602985477064,1.059982091251702e-6,2.781766157085242e-15,0.2793776217718578,1.0564498553886611e-5,0.43009396922552046,0.6109617037392508,1442.4122908505935
75,1.5,0.14509636588501773,1.2086952322163591e-6,2.62040535661742e-15,0.27513567799575867,1.1443830570987682e-5,0.4316639807516295,0.6129599376810664,1463.9302590395291
76,1.52,0.14202048769556175,1.376165044930758e-6,3.1906714475659594e-15,0.26987547987546734,1.2378503111625675e-5,0.43313383042993164,0.6148273508148184,1485.5079238993542
77,1.54,0.13883964668494778,1.5646945802713397e-6,2.7282204880288467e-15,0.2635275436860257,1.3371444950907153e-5,0.4345069546254281,0.6165700692946187,1507.1456548052727
78,1.56,0.1355609215804844,1.7768835112504262e-6,2.5139606195199436e-15,0.25606234182051746,1.4425928634933351e-5,0.43578666615404726,0.6181939013743387,1528.8438514553497
79,1.58,0.13219147603928375,2.015665087148176e-6,2.5165250950778673e-15,0.2474976649108377,1.5545644277597548e-5,0.43697616562269687,0.6197043451682487,1550.6029394596578
80,1.6,0.1287385479022224,2.284346766025602e-6,2.3538196045621472e-15,0.23790177337938148,1.673478388796656e-5,0.43807855347073804,0.6211065997396674,1572.4233649641262
81,1.62,0.12520943881690172,2.586654848755649e-6,2.439185818539616e-15,0.2273913711328427,1.7998136885610312e-5,0.43909684242230274,0.6224055790889815,1594.3055882986357
82,1.6400000000000001,0.12161150425795711,2.9267834917076545e-6,2.4872759317492344e-15,0.21612434697487248,1.9341197486088226e-5,0.44003397008983314,0.6236059286039283,1616.2500766452333
83,1.6600000000000001,0.11795214397793112,3.309448536230023e-6,1.742988257067139e-15,0.20428823578553887,2.0770284700264075e-5,0.4408928115057244,0.6247120435357185,1638.2572957279863
84,1.68,0.11423879292689036,3.7399466595656693e-6,1.4549015989470702e-15,0.1920861527103617,2.2292675799585285e-5,0.44167619139909087,0.6257280890746997,1660.3277005309474
85,1.7,0.11047891268479301,4.224220421130416e-6,1.4399214532885439e-15,0.179722315424748,2.3916754263770487e-5,0.4423868960764155,0.626658021619021,1682.461725054909
86,1.72,0.10667998345838549,4.768929845533173e-6,1.277632495881091e-15,0.1673891195336954,2.5652173453327562e-5,0.44302768480614524,0.627505610858891,1704.659771127187
87,1.74,0.10284949670565485,5.381531241690366e-6,7.744074388464011e-16,0.15525717568539102,2.7510037538015864e-5,0.4436013006462891,0.6282744623371737,1726.922196281767
88,1.76,0.0989949484675601,6.070363993300987e-6,9.562851910587104e-16,0.1434689712668916,2.9503101557860932e-5,0.4441104806892546,0.6289680401936905,1749.249300730007
89,1.78,0.09512383351142426,6.844746050283635e-6,1.4996425528193425e-15,0.13213611197478856,3.164599287922061e-5,0.444557965728382,0.6295896898551839,1771.6413134450365
90,1.8,0.09124364042620246,7.715078773027241e-6,1.9689486731500707e-15,0.12133958551299878,3.3955456703719286e-5,0.44494650937527314,0.6301426604953846,1794.0983773864261
91,1.82,0.0873618478608093,8.692961585659477e-6,2.2547591727318866e-15,0.11113222690858657,3.645062864037178e-5,0.4452788866757904,0.6306301271603074,1816.6205338961342
92,1.84,0.08348592216790093,9.791316512282426e-6,1.687351379262605e-15,0.10154252475924391,3.9153337577604064e-5,0.4455579022855943,0.631055212534102,1839.207706302702
93,1.86,0.0796233168133606,1.102452200038603e-5,1.6541541555462908e-15,0.09257901849318803,4.2088442064748354e-5,0.44578639827328537,0.6314210084129759,1861.8596827789706
94,1.8800000000000001,0.0757814740445691,1.2408554330932462e-5,1.609872258745441e-15,0.08423472039503958,4.52842029390029e-5,0.4459672616203582,0.631730597062707,1884.5760985101854
95,1.9000000000000001,0.0719678294891315,1.3961133161769188e-5,2.014787547951406e-15,0.07649119131058536,4.877269372795857e-5,0.446103431480964,0.6319870727646313,1907.3564172455808
96,1.92,0.06818982059419759,1.570186504433855e-5,2.2347486621720075e-15,0.06932206836743506,5.2590247997639056e-5,0.4461979062480624,0.6321935640128156,1930.1999123293795
97,1.94,0.06445490013333734,1.7652374659184116e-5,2.319921845566302e-15,0.06269597105836135,5.677793868659382e-5,0.44625375044029375,0.6323532570198103,1953.1056473394278
98,1.96,0.060770556427066115,1.9836407426294638e-5,2.070160832308833e-15,0.0565787976283753,6.138207768059418e-5,0.44627410136618906,0.6324694214286872,1976.0724565077367
99,1.98,0.05714434247511602,2.22798782295467e-5,1.7790458345598972e-15,0.05093547363455461,6.645471317734082e-5,0.44626217542358465,0.6325454394223371,1999.0989251634523
100,2.0,0.0535839169208908,2.5010828146768276e-5,1.8447500450092855e-15,0.04573123819591315,7.205408600463433e-5,0.4462212737283972,0.6325848397699944,2022.18337053503
