step,time,density_simple,blockade_violation_simple,pxp_energy_density_simple,exact_finite_density,max_truncerr,mean_bond_entropy,max_bond_entropy,log_norm
54,1.08,0.11958572718188328,2.1755821672483084e-9,-5.441837895749383e-14,0.2977426022181503,1.4359016409836967e-6,0.4782511849020581,0.6910162434434075,1877.5748120489204
55,1.1,0.11966352520835355,2.3229516727727792e-9,-5.436101399779246e-14,0.29777473236961355,1.4421166135161623e-6,0.4825980851508958,0.7064703346200378,1917.6198110796179
56,1.12,0.11963988025364489,2.4745607388751326e-9,-5.456149324639977e-14,0.2975803177145329,1.4485345310338e-6,0.4866882991558663,0.7213555924953936,1957.8311605489591
57,1.1400000000000001,0.11951923011042306,2.631195458986159e-9,-5.468557324558009e-14,0.29715692319651105,1.4543746923632409e-6,0.4905296212859326,0.7356261750458996,1998.2090050944275
58,1.16,0.11930603738676138,2.79392198270988e-9,-5.3653647253977236e-14,0.296499602073448,1.459805037418102e-6,0.4941330629225025,0.7492508289274972,2038.752952636444
59,1.18,0.11900474562354008,2.9641158979377294e-9,-5.569503625004042e-14,0.2956010716058396,1.4649872295904261e-6,0.4975124039513453,0.76221210016217,2079.462135472656
60,1.2,0.11861975911919329,3.143492754497896e-9,-5.5134641934940304e-14,0.29445201116560077,1.4700765519072946e-6,0.5006836560665405,0.7745048967363434,2120.3352619942243
61,1.22,0.11815544265725736,3.3341379424330804e-9,-5.547392308434607e-14,0.2930414750457508,1.4752216562544536e-6,0.5036644951786207,0.7861346603359275,2161.3706559159405
62,1.24,0.11761613639239193,3.5385337832265376e-9,-5.87573616379447e-14,0.2913574054402235,1.4805641678385787e-6,0.5064737104565837,0.7971153755562871,2202.5662813895187
63,1.26,0.11700618109730002,3.759581632230197e-9,-5.6113470262105454e-14,0.2893872249010407,1.4862381834861823e-6,0.5091307033510744,0.8074889433600079,2243.9197535548083
64,1.28,0.11632994947467173,4.000616962752615e-9,-5.401532863666938e-14,0.28711848248629374,1.4923697281895041e-6,0.5116550550179113,0.817353677522818,2285.428334966648
65,1.3,0.11559187997715864,4.265415727683482e-9,-5.1250568584333634e-14,0.2845395241244667,1.4990762525145134e-6,0.5140661674033544,0.8266399849043959,2327.088918983598
66,1.32,0.11479651031295594,4.558190717345246e-9,-4.983083429665991e-14,0.2816401556868716,1.5064662670018948e-6,0.5163829731941403,0.8353784159301006,2368.8980017234285
67,1.34,0.11394850839617865,4.883577144452641e-9,-4.887640408324446e-14,0.27841226704043825,1.5146392205796291e-6,0.5186237032943948,0.8436003972630982,2410.851644686433
68,1.36,0.11305269886731227,5.246607332061961e-9,-5.078249864176142e-14,0.2748503870221195,1.523685738608449e-6,0.5208056973272862,0.8513371488720918,2452.9454307066567
69,1.3800000000000001,0.11211408346788801,5.65267522126549e-9,-5.044263491510364e-14,0.27095214281754987,1.5336883405608742e-6,0.5229452424606724,0.8586188049653541,2495.174416557193
70,1.4000000000000001,0.11113785357182995,6.1074924879370964e-9,-5.369781479606814e-14,0.266718602516427,1.5447227538061783e-6,0.5250574281160525,0.8654737110808602,2537.533086296673
71,1.42,0.1101293931650516,6.617039297924994e-9,-5.4364314234534974e-14,0.2621544863942964,1.5568599230034873e-6,0.5271560082964896,0.8719278727429437,2580.0153102204763
72,1.44,0.10909427066439956,7.187513942571435e-9,-5.491244724797794e-14,0.2572682403074685,1.5701687787952636e-6,0.5292532687511374,0.8780045387276767,2622.614314922544
73,1.46,0.10803821831767925,7.825286460180252e-9,-5.094089080609793e-14,0.25207197288359057,1.5847197711527275e-6,0.5313599022320764,0.8837239118787431,2665.322670275581
74,1.48,0.10696709863135882,8.536861510054089e-9,-4.510712693943678e-14,0.24658126620984666,1.6012205185642873e-6,0.5334849007493705,0.889102990145639,2708.1322988705674
75,1.5,0.10588685835284989,9.328854971877105e-9,-4.294492791176167e-14,0.24081487669332974,1.6195066830888623e-6,0.5356354778944764,0.8941555474713669,2751.0345124304026
76,1.52,0.10480347189289213,1.0207986972191929e-8,-3.936397874512998e-14,0.23479434802889917,1.6393770356004025e-6,0.5378170359011304,0.8988922658952035,2794.0200778487783
77,1.54,0.10372287748829859,1.1181091538782774e-8,-3.659207968278411e-14,0.22854356134019904,1.6609544740442474e-6,0.5400331903972924,0.90332102513204,2837.079312905338
78,1.56,0.10265091056702993,1.2255140315558478e-8,-3.991061673597081e-14,0.22208824847306424,1.6843869012708084e-6,0.542285860693005,0.9074473439177982,2880.2022086815414
79,1.58,0.10159323937508019,1.3437275251308425e-8,-4.149510877240412e-14,0.2154554933588728,1.7098508496718314e-6,0.5445754257581308,0.9112749506558188,2923.378572729399
80,1.6,0.10055530775251145,1.4734843317797342e-8,-4.0802856621346043e-14,0.20867324380745333,1.7375540923078518e-6,0.5469009373922815,0.9148064433607657,2966.5981846720133
81,1.62,0.09954228899024521,1.615542530303533e-8,-3.770917549794766e-14,0.20176985261396008,1.767737135550779e-6,0.5492603744940906,0.9180439854078749,3009.8509545979728
82,1.6400000000000001,0.09855905315908677,1.7706850505587057e-8,-3.3345269009555836e-14,0.19477366301980745,1.81609327629456e-6,0.5516509175817281,0.9209899781806512,3053.127074583922
83,1.6600000000000001,0.09761014852914002,1.9397189475180165e-8,-2.8680800793548094e-14,0.18771264978612093,1.929403885191183e-6,0.554069221778421,0.9236476560987709,3096.4171548816316
84,1.68,0.09669979607641685,2.123471747218408e-8,-2.0567140032762843e-14,0.18061412370500485,2.0533501458890526e-6,0.5565116692615207,0.9260215625462282,3139.7123384172473
85,1.7,0.09583189490134812,2.3227841755776718e-8,-1.8983478278467714e-14,0.1735045044427683,2.1891681741559245e-6,0.5589745876638492,0.9281178834531014,3183.004389801574
86,1.72,0.09501003579718491,2.5384985988399388e-8,-1.4860094523276472e-14,0.1664091642349488,2.3381972650114668e-6,0.5614544276129123,0.9299446343566193,3226.2857575646694
87,1.74,0.09423752017585571,2.7714424973089977e-8,-1.0427336947601722e-14,0.1593523431259243,2.501876676662141e-6,0.5639478990329977,0.9315117129110672,3269.5496104385174
88,1.76,0.09351738194175563,3.022406283113367e-8,-6.089512561727364e-15,0.15235713511624327,2.6817362660850096e-6,0.5664520709560028,0.9328308397977957,3312.789850017014
89,1.78,0.092852410514329,3.2921147997879766e-8,-2.1616828510027384e-15,0.14544554367079093,2.8793790411339765e-6,0.5689644428688575,0.9339154162847011,3356.0011029852117
90,1.8,0.09224517386850652,3.581191966318978e-8,3.0478756010750057e-15,0.13863860444748197,3.096453639292961e-6,0.5714829970176792,0.9347803270774043,3399.178696411803
91,1.82,0.09169804106699782,3.89011832979797e-8,4.1040286918556446e-15,0.1319565726977879,3.334614979407654e-6,0.5740062408405404,0.9354417140305386,3442.318619487964
92,1.84,0.0912132042331466,4.2191818573463785e-8,5.74651020026788e-15,0.12541917239964961,3.5954720432817884e-6,0.5765332471794786,0.9359167412799051,3485.4174747370316
93,1.86,0.09079270023450291,4.56842321680701e-8,8.501644280416027e-15,0.11904590359890298,3.880523152935423e-6,0.5790636974954959,0.9362233666990253,3528.4724212646815
94,1.8800000000000001,0.09043843251972603,4.9375781214692847e-8,1.089360847670942e-14,0.11285640339460998,4.191081441647674e-6,0.5815979302908044,0.9363801291893832,3571.4811121905323
95,1.9000000000000001,0.09015219359116397,5.326021023710021e-8,1.1262279064189737e-14,0.10687085419197037,4.528196613971477e-6,0.5841369936045822,0.9364059567481583,3614.4416280865653
96,1.92,0.0899356885192763,5.732716370314814e-8,1.3884299785181772e-14,0.10111042991198828,4.892583463468395e-6,0.5866826970688406,0.9363199968269503,3657.3524080967463
97,1.94,0.08979055972321154,6.156185414184642e-8,1.4793845788696328e-14,0.09559776644498262,5.28457244930093e-6,0.5892376559244337,0.9361414683314743,3700.21218044069
98,1.96,0.08971841295531925,6.594497632332605e-8,1.6788428901391783e-14,0.09035743651653769,5.7041017735591465e-6,0.5918053170167669,0.9358895337206092,3743.0198941887775
99,1.98,0.08972084403017161,7.045295428509331e-8,1.844435345918627e-14,0.085416401293598,6.150771972115482e-6,0.5943899555907604,0.9355831899199386,3785.7746544744377
100,2.0,0.08979946532744004,7.505858416967164e-8,2.105398741247377e-14,0.08080440192701602,6.623980623568206e-6,0.5969966321312236,0.9352411778771946,3828.4756635817857
