step,time,density_simple,blockade_violation_simple,pxp_energy_density_simple,exact_finite_density,max_truncerr,mean_bond_entropy,max_bond_entropy,log_norm
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,0.00021094978264191464,4.970312116169908e-32,1.204681265500847e-16,0.0003996269892620247,6.057284815157998e-29,0.0004886714629131812,0.0010208140309151616,7.27804539587947
2,0.04,0.0006209453299682393,1.7574107440658554e-25,8.700537818727151e-16,0.0015953167147075228,1.124449453822483e-13,0.0022121244272449198,0.0035300598582299544,25.993025738423423
3,0.06,0.0012641770393878062,4.113945872334998e-23,1.4388945015245614e-15,0.003577534104450313,8.613744362793251e-13,0.004414852575812401,0.007213741432460306,45.31624317743762
4,0.08,0.0020701524737050205,1.8576145454828906e-10,1.2818380089042513e-13,0.006328962169067213,1.2494704400024526e-6,0.11252934871356285,0.640911118992176,73.75613760794158
5,0.1,0.003662429184340949,1.9918426705196615e-9,1.5270239515573766e-14,0.00981595968615185,1.6267953745046546e-6,0.09745281621815056,0.649056166518356,103.39144541682046
6,0.12,0.005708481555553652,6.419169969936855e-9,-3.7466137432716326e-14,0.01399935509082667,1.6408689917727112e-6,0.10128888158506634,0.6557708617803338,133.01989801425523
7,0.14,0.008239475006144043,1.5656862662294355e-8,-6.522436389416615e-14,0.018840829013602806,2.157962751426845e-6,0.10934062877643475,0.6615301816553427,162.6366883982215
8,0.16,0.011321483281925431,3.0988404530598414e-8,-4.963927768876183e-14,0.024291294262324247,2.779390654748026e-6,0.11733444052843438,0.6636697114141321,192.24076356833083
9,0.18,0.014895475854264463,5.305313981724575e-8,-3.779853290361607e-14,0.030298753584144675,3.3749916347842502e-6,0.12545523323225793,0.6588781888391486,221.8314139849357
10,0.2,0.01885543175982056,8.066854486736487e-8,-3.844887617283082e-14,0.0368066348087469,3.94852895955408e-6,0.13324730931655346,0.6436146740543915,251.40788451041078
11,0.22,0.023044482599692377,1.1122372513826905e-7,-3.449620367182415e-14,0.04375558119633323,4.3961188768520444e-6,0.14047051036034813,0.6162094627386101,280.9687708077404
12,0.24,0.027328004597462194,1.4251754450996666e-7,-3.9603063806997436e-14,0.05108651627478248,4.650931287072281e-6,0.14721656440106243,0.578348096714025,310.5113998161188
13,0.26,0.03166378114928509,1.7488433404189275e-7,-4.6095898252373965e-14,0.05874414683569546,4.724618045490229e-6,0.15386195823762902,0.5686971951435366,340.0316528061811
14,0.28,0.03610329232914487,2.113509322376385e-7,-4.7454120359136165e-14,0.06667832435903215,5.369260022113724e-6,0.16079879332093225,0.5592967684715667,369.52436831850474
15,0.3,0.040721498793994254,2.556653476903642e-7,-5.0042441811544124e-14,0.07484306106221178,6.3973209800085415e-6,0.16814788948242299,0.543985781992897,398.9840478398281
16,0.32,0.0455359920431089,3.1005338989685724e-7,-5.2262042695964905e-14,0.0831954292676337,7.221828515804507e-6,0.17567492866510276,0.5211425003368474,428.4056060188731
17,0.34,0.05046929356239725,3.7408903257523185e-7,-5.141827614123687e-14,0.09169520667550242,7.794433967389929e-6,0.1829502726908105,0.490725066043885,457.78514392543326
18,0.36,0.055373969904820346,4.450152297581929e-7,-5.605240930427786e-14,0.10030420738447478,8.118611131168855e-6,0.18962303163719796,0.45483786042462715,487.1206600336457
19,0.38,0.0600994305535913,5.193841770790077e-7,-5.566244941842031e-14,0.1089848358855734,8.239516650028132e-6,0.1956041774410333,0.4171217410808182,516.4124664959081
20,0.4,0.0645499374932832,5.951419429560295e-7,-5.85111656057196e-14,0.11769876032420933,8.221947703529932e-6,0.20104991434060235,0.3812476462777513,545.6631900315354
21,0.42,0.06869955294138146,6.727070748375157e-7,-6.067477725742165e-14,0.1264065922047649,8.128798681384806e-6,0.2062204622073912,0.3496438297134482,574.877474523361
22,0.44,0.07257218393800303,7.544073600207446e-7,-6.206432930140993e-14,0.1350685767870674,8.009190396119968e-6,0.2113507470604672,0.3231670575028389,604.0615821461774
23,0.46,0.07621338862591395,8.429750383896717e-7,-6.376643136303915e-14,0.1436457679917843,7.895744907067387e-6,0.21659389047601552,0.3015210681350544,633.2230169218843
24,0.48,0.07967037124473703,9.402138182331284e-7,-6.630182189935124e-14,0.15210119277399498,7.806326946699251e-6,0.2220225685569551,0.3038174256666772,662.3702117717199
25,0.5,0.08298243946528155,1.0464560605411796e-6,-6.70638763097901e-14,0.16040074469222138,8.267014646709481e-6,0.22765402484249384,0.31632620665378286,691.5122756391911
26,0.52,0.08617828826147957,1.1607617358376544e-6,-6.620960508327058e-14,0.1685137430976674,8.960337667852068e-6,0.2334755971816088,0.32841184822263497,720.6587741425584
27,0.54,0.0892765191075316,1.2814716691062702e-6,-6.65681546075417e-14,0.17641320005872477,9.672112020577559e-6,0.23946188028953064,0.34023578166292856,749.8195087901688
28,0.56,0.09228733451505192,1.4067611119508837e-6,-6.6503082646506e-14,0.18407586869103734,1.0392485053313487e-5,0.2455833958350086,0.3518952574476423,779.0042687250415
29,0.58,0.09521447442550555,1.5350255916799156e-6,-6.72092299022651e-14,0.19148213391179822,1.1109640060865576e-5,0.2518097762037832,0.3634414372550638,808.222548501767
30,0.6,0.09805703547860892,1.6650799157992133e-6,-6.637158836843726e-14,0.19861578149141026,1.1811207108196798e-5,0.25811034439312347,0.37489230329068207,837.4832442608273
31,0.62,0.10081107109081945,1.7962146179910402e-6,-6.761501066442871e-14,0.20546366583982004,1.2485299949472891e-5,0.2644538797621608,0.38624113894335466,866.7943533589614
32,0.64,0.10347096864615284,1.928162058909194e-6,-6.781525101988655e-14,0.2120152965955876,1.3121220534233057e-5,0.27080844083984423,0.3974622622335101,896.1627091402695
33,0.66,0.10603061854883343,2.0610128582664157e-6,-6.881272984904134e-14,0.21826237267215765,1.3709850143361225e-5,0.277141587133278,0.40851557058479276,925.5937841279946
34,0.68,0.10848437242372998,2.1951108262033786e-6,-7.003175715540683e-14,0.22419830155502452,1.4243751778782607e-5,0.28342107380684023,0.4193510109163393,955.0915912782126
35,0.7000000000000001,0.11082776383229684,2.3309460479898205e-6,-7.115123772105087e-14,0.22981774566057334,1.4717038990766189e-5,0.28961594530906626,0.42991357046086925,984.6587032620441
36,0.72,0.11305795490325293,2.469060401335202e-6,-7.427097992957857e-14,0.23511623445389157,1.512509991719098e-5,0.29569785653731323,0.4401488649342,1014.2963943091685
37,0.74,0.11517388654733551,2.609975358983534e-6,-7.340437799854366e-14,0.24008987167783197,1.546428306972287e-5,0.30164239073626753,0.4500089435251372,1044.0048905427475
38,0.76,0.1171761459445691,2.754146936984315e-6,-7.256443750507372e-14,0.24473515408573387,1.573164427469124e-5,0.30743013446763073,0.4594576209251653,1073.783697660937
39,0.78,0.11906660872889455,2.901947009007593e-6,-7.016653228539076e-14,0.24904890457286177,1.592482378476149e-5,0.3130473196572988,0.4684745629748065,1103.631964261939
40,0.8,0.12084794664730321,3.0536650716059565e-6,-7.268934483458752e-14,0.25302831103049567,1.6042078981460007e-5,0.31848593888275956,0.47705751321063067,1133.5488379479273
41,0.8200000000000001,0.12252310201766635,3.209521382756621e-6,-7.409583702059102e-14,0.25667105386558364,1.611584447769284e-5,0.32374335231690793,0.4852223895925355,1163.5337789748276
42,0.84,0.12409481687032346,3.369682011688274e-6,-7.459333053236957e-14,0.25997550002939146,1.612526271919993e-5,0.3288214986368197,0.4930013832924137,1193.5868091202171
43,0.86,0.1255652755292802,3.534268484982123e-6,-7.510553060538489e-14,0.26294093895102627,1.6053495867443515e-5,0.33372587450563934,0.5004395301873699,1223.708687154795
44,0.88,0.12693588612964607,3.703358383001274e-6,-7.606799823434149e-14,0.26556783515620047,1.5902545683207114e-5,0.338464452918138,0.5075904200037885,1253.901013388321
45,0.9,0.12820719826392812,3.876977206667451e-6,-7.824232549468008e-14,0.2678580729129892,1.5676228855881257e-5,0.34304667995960614,0.5145117380723497,1284.1662727341259
46,0.92,0.12937893492401387,4.05508505318941e-6,-8.169015823105826e-14,0.2698151696115082,1.5380224906457263e-5,0.3474826397487669,0.5212612294082576,1314.5078288332336
47,0.9400000000000001,0.13045010742538585,4.2375634090739625e-6,-8.414788761414439e-14,0.2714444366116979,1.5021959692019415e-5,0.3517824254655435,0.5278934879879258,1344.9298821398827
48,0.96,0.1314191801648934,4.424207389980191e-6,-8.642770991210197e-14,0.27275306895728335,1.4610320995281605e-5,0.3559557123709757,0.5344577622537744,1375.4374037507457
49,0.98,0.13228425539079913,4.614727178755638e-6,-8.745422699014824e-14,0.27375014864639613,1.5118693095462311e-5,0.36001150223754863,0.5409967769703421,1406.0360550812297
50,1.0,0.13304325440791853,4.808759821481783e-6,-8.9062538708563e-14,0.27444655003662094,1.580082985954475e-5,0.3639579976532409,0.5475464306784074,1436.732101734405
51,1.02,0.13369407903461672,5.0058898077493715e-6,-9.292373400358663e-14,0.27485474039697283,1.650527844923775e-5,0.36780256561335684,0.5541361485430027,1467.5323282192596
52,1.04,0.13423474436809,5.20567485011131e-6,-9.488362344937428e-14,0.27498847357129363,1.7200747727249222e-5,0.37155175760447395,0.5607896487569793,1498.4439585438429
53,1.06,0.1346634801088631,5.40767253562238e-6,-9.785617716826547e-14,0.2748623801823651,1.787434178104576e-5,0.3752113633821978,0.5675259031870442,1529.4745861057295
54,1.08,0.13497880234010942,5.611464102254176e-6,-9.812628125303987e-14,0.2744914637684077,1.851934413262603e-5,0.3787864847045277,0.5743601216525369,1560.6321147464553
55,1.1,0.13517956060625919,5.816673093507936e-6,-9.713663756279726e-14,0.2738905186086348,1.9129639512985115e-5,0.3822816219575245,0.5813046468568857,1591.9247113966262
56,1.12,0.1352649665409243,6.022978427760529e-6,-9.40254714422814e-14,0.27307349152095356,1.969960394698336e-5,0.3857007707470291,0.588369700386791,1623.3607694958343
57,1.1400000000000001,0.13523461049847602,6.230122878955935e-6,-9.277561057889283e-14,0.2720528161843583,2.0223982178416735e-5,0.38904752765802403,0.5955639616278269,1654.9488813816822
58,1.16,0.13508847205950997,6.437918724959209e-6,-9.200129310238756e-14,0.27083875397389395,2.06977864600009e-5,0.3923252052015644,0.6028949882800495,1686.697817113246
59,1.18,0.1348269292850571,6.646252291028516e-6,-8.994424263472347e-14,0.2694387792239586,2.1116242048968768e-5,0.39553695605385053,0.6103695004715333,1718.6165066890755
60,1.2,0.13445077047088308,6.855088442296019e-6,-8.723921091521819e-14,0.26785704857812,2.1474793325891024e-5,0.3986859064096585,0.6179935533787202,1750.7140222726696
61,1.22,0.13396121107460932,7.064475022329843e-6,-8.497464268342152e-14,0.2660939930655148,2.176917279277293e-5,0.40177529780841426,0.6257726194540351,1782.9995567759513
62,1.24,0.1333599175370775,7.274546064594708e-6,-8.556102851174978e-14,0.26414606740607294,2.199552517100298e-5,0.4048086362087114,0.63371159408893,1815.4823949084969
63,1.26,0.1326490389186447,7.4855215281918546e-6,-8.295575556289177e-14,0.2620056837507324,2.2150571486269663e-5,0.407789846370487,0.6418147301311785,1848.1718725277622
64,1.28,0.13183124661936715,7.697700451091397e-6,-8.4630178365141e-14,0.2596613469688079,2.223179377707358e-5,0.4107234286798096,0.6500854984252213,1881.0773197902283
65,1.3,0.1309097819445529,7.911443817233015e-6,-8.567343000959961e-14,0.2570979964877465,2.2237619775754797e-5,0.4136146142864037,0.6585263638526053,1914.2079831849924
66,1.32,0.12988851091819661,8.127143089314008e-6,-8.451401275346028e-14,0.25429754673294513,2.216758815531605e-5,0.41646951262692117,0.667138458972665,1947.5729210200193
67,1.34,0.1287719855462017,8.345170234963301e-6,-8.171604931800061e-14,0.2512396058157278,2.202247810677643e-5,0.41929524282126973,0.6759211297093164,1981.1808663300774
68,1.36,0.12756551068968164,8.565805151711392e-6,-8.198605273515218e-14,0.2479023417278515,2.1804391413156715e-5,0.42210003676419205,0.6848946203544586,2015.0400505130217
69,1.3800000000000001,0.1262752157874965,8.789136713303247e-6,-8.267183430974304e-14,0.24426345817288775,2.1771184297573783e-5,0.4248932967205576,0.6940621426787668,2049.1579803601203
70,1.4000000000000001,0.12490813074629317,9.014934369651748e-6,-8.240124490695021e-14,0.24030123911194023,2.2734362892949878e-5,0.42768558377477295,0.7033675808459365,2083.541160712646
71,1.42,0.12347226514045591,9.242488678213005e-6,-8.119304456579269e-14,0.23599562230890733,2.3703228280324046e-5,0.43048850592737353,0.7127923555325578,2118.1947551158228
72,1.44,0.12197668899486937,9.47042193634545e-6,-8.004835825753006e-14,0.23132926707406748,2.467379663225341e-5,0.4333144672121251,0.7223098852649922,2153.122178191732
73,1.46,0.12043161123010021,9.696475128258638e-6,-7.585600058707818e-14,0.22628858869987406,2.570383052453628e-5,0.4361762346615994,0.7318833540208779,2188.324617019808
74,1.48,0.11884844761252755,9.917285771731059e-6,-7.30421005412617e-14,0.2208647397168516,2.7651785017145262e-5,0.43908628312456854,0.7414631566365428,2223.800485984667
75,1.5,0.11723986327615081,1.0128183735363794e-5,-7.021946194714681e-14,0.21505452345866927,2.967266219454789e-5,0.4420558959059967,0.7509842260890216,2259.5448319074676
76,1.52,0.11561976592521465,1.0323048215721889e-5,-6.500243971527473e-14,0.20886122566771195,3.173341604274313e-5,0.44509403993985724,0.760414443232243,2295.548724997319
77,1.54,0.11400321680344759,1.049428556168056e-5,-6.252734539534302e-14,0.2022953426067369,3.378988159539278e-5,0.4482061025884406,0.7696891132743575,2331.7986958290157
78,1.56,0.11240622209370099,1.0632997055399165e-5,-6.061115555882777e-14,0.19537516866386398,3.578682065286289e-5,0.45139266762178054,0.7786414894582473,2368.276305439247
79,1.58,0.11084537450081093,1.0729396729950495e-5,-5.6494999479976034e-14,0.18812718540418222,3.7659501795051826e-5,0.45464859596757573,0.7871366038797174,2404.9579561404503
80,1.6,0.10933733976068043,1.0773500848052063e-5,-5.3543074722146857e-14,0.18058617480324327,3.933713847040818e-5,0.4579627166126012,0.7950276030870745,2441.8150516590854
81,1.62,0.10789822593583034,1.075604135000168e-5,-4.944640506839214e-14,0.1727949734690741,4.074810711720511e-5,0.4613183720288916,0.8021649133000943,2478.8145834302786
82,1.6400000000000001,0.10654292282757617,1.0669472979370304e-5,-4.775094638382008e-14,0.1648038033673411,4.182631797902076e-5,0.464694877119313,0.8084080326759902,2515.9201507251732
83,1.6600000000000001,0.10528453124667567,1.0508883976004293e-5,-4.817137369322173e-14,0.15666916182608356,4.2599827392193465e-5,0.4680696848769915,0.813637932627806,2553.0933289657937
84,1.68,0.10413399396171578,1.0272619638820774e-5,-4.7828106273286494e-14,0.14845231997744798,4.294502377840161e-5,0.4714208184904435,0.8177674502637722,2590.295214813606
85,1.7,0.10309998707225809,9.962496528133891e-6,-4.6886201401551366e-14,0.1402175431244232,4.2835151419477575e-5,0.47472904940083155,0.8207474223046044,2627.487934757977
86,1.72,0.10218905471015655,9.583593832421646e-6,-4.5338000694927494e-14,0.13203018648029302,4.22691222708044e-5,0.4779794162752277,0.8225675790975747,2664.6359247805417
87,1.74,0.10140590802716483,9.143708068331e-6,-4.411179175128732e-14,0.12395482435358497,4.126741607218495e-5,0.4811619214128469,0.8232527669978028,2701.706860485554
88,1.76,0.10075378694388781,8.652610827678176e-6,-4.32721154356294e-14,0.11605354513754852,3.9868799798205697e-5,0.4842714819353026,0.8228561567000144,2738.6722059201034
89,1.78,0.10023479978824511,8.121250826447929e-6,-4.3399551541040336e-14,0.10838450342234841,3.812582344978679e-5,0.48730735823166466,0.8214513616795607,2775.5074213112757
90,1.8,0.09985019237671527,7.5610092197210425e-6,-4.3493381948995456e-14,0.10100077918857164,3.609996567803849e-5,0.4902723125444404,0.8191249846575546,2812.1919085638788
91,1.82,0.09960053331129484,6.983074421940727e-6,-4.4800114237617887e-14,0.09394956106105684,3.38570735343928e-5,0.4931717037016795,0.8159704378671455,2848.708780859927
92,1.84,0.09948582514283197,6.397965149034254e-6,-4.643804809831062e-14,0.087271648003457,3.14634750571308e-5,0.49601264986808086,0.8120832892364713,2885.0445309701126
93,1.86,0.09950556072984179,5.815203803672808e-6,-4.875846457200902e-14,0.08100124976092549,2.8982925205303793e-5,0.4988033240430371,0.8075580168942491,2921.1886539301495
94,1.8800000000000001,0.09965874484884489,5.243126192331761e-6,-5.086117096308904e-14,0.07516605795590107,2.6474397149762127e-5,0.5015524003358346,0.8024858962564623,2957.1332612311803
95,1.9000000000000001,0.09994389760584517,4.6888052449743605e-6,-5.133863352779448e-14,0.06978755468317613,2.4018220784795515e-5,0.5042686426816981,0.7969537222671299,2992.8727089219065
96,1.92,0.10035905164932274,4.158063266426928e-6,-5.248451681912151e-14,0.06488152230891026,2.1652604780536688e-5,0.5069606161624421,0.791043112001538,3028.4032515697095
97,1.94,0.10090175114919203,3.6555473248603345e-6,-5.378055534158151e-14,0.06045871624542573,1.9389674287339048e-5,0.5096364985916165,0.7848301934460713,3063.722727214623
98,1.96,0.10156905746636506,3.184844375040909e-6,-5.6113236627893154e-14,0.0565256614487,1.725997662605957e-5,0.5123039721056784,0.7783855424621029,3098.8302743109816
99,1.98,0.10235756434637189,2.748615780725658e-6,-5.859669466982255e-14,0.05308553312120788,1.5287643315103985e-5,0.514970178411755,0.7717742743574852,3133.726079324876
100,2.0,0.10326342408851599,2.348734491702624e-6,-6.000137787778502e-14,0.05013908244422577,1.3625959618900516e-5,0.5176417255687888,0.765056228989885,3168.4111524928876
