step,time,density_simple,blockade_violation_simple,pxp_energy_density_simple,exact_finite_density,max_truncerr,mean_bond_entropy,max_bond_entropy,log_norm
55,1.1,0.11631679171296216,1.3806709657530756e-9,2.2868905498999453e-14,0.29431706537999214,1.0739786929538876e-6,0.4789111358075711,0.7046829747398773,1662.0210703487726
56,1.12,0.11641242955564995,1.5430677677557907e-9,2.1808341386587452e-14,0.29415800301764594,1.100688102533888e-6,0.48316601104756646,0.7191164553959775,1702.3581337428611
57,1.1400000000000001,0.11641144083009491,1.7191531308180821e-9,2.117506806795122e-14,0.29379500002636033,1.1264483277591014e-6,0.48719309809808803,0.7330270711593762,1742.8494447981577
58,1.16,0.11631779262090466,1.910160962184956e-9,2.3166004065620003e-14,0.2932248403940904,1.1513990406122367e-6,0.49100127228002655,0.7463837177977722,1783.4953074441073
59,1.18,0.11613552229626446,2.117544563341928e-9,2.4044095618585798e-14,0.2924414267947266,1.1756808600876904e-6,0.4946016612262933,0.7591658158152239,1824.2956564471538
60,1.2,0.11586871748632815,2.343006985946378e-9,2.929156383523369e-14,0.29143594726099264,1.1994333331436557e-6,0.4980072911454429,0.7713626399570708,1865.2500745057803
61,1.22,0.11552151034127561,2.588532150661518e-9,3.161158471220119e-14,0.2901971869209325,1.2227932507056016e-6,0.501232704145298,0.7829722911198179,1906.3578011883023
62,1.24,0.11509808323810757,2.8564157650195335e-9,3.5901810577087137e-14,0.28871198043151675,1.2458932503898775e-6,0.5042935724599137,0.7940004473132597,1947.6177328056317
63,1.26,0.11460268290736628,3.149294756813325e-9,3.7438917214176514e-14,0.28696579192120875,1.2688606746364929e-6,0.5072063294558592,0.804459014296881,1989.0284129737258
64,1.28,0.11403964006889004,3.4701736764116124e-9,3.829024628571534e-14,0.28494340058588946,1.2918166738281101e-6,0.5099878303100155,0.8143647714476612,2030.5880141653365
65,1.3,0.1134133919446518,3.822446344678793e-9,3.553907642986426e-14,0.2826296622245928,1.3148755674896542e-6,0.512655048481779,0.8237380808542386,2072.2943110101533
66,1.32,0.11272850532579833,4.209910966585886e-9,3.383864380332721e-14,0.28001031060965065,1.3381445014178178e-6,0.5152248083829698,0.8326017021383894,2114.1446465288923
67,1.34,0.11198969812018654,4.636777035383972e-9,3.425233568246328e-14,0.2770727582711221,1.3617234627718183e-6,0.517713550456877,0.8409797346756608,2156.135892935852
68,1.36,0.1112018574539609,5.1076626699032735e-9,3.2483917744158113e-14,0.2738068545523824,1.3857057355050024e-6,0.520137122427102,0.8488966937821479,2198.2644091590505
69,1.3800000000000001,0.11037005245190051,5.627581608253056e-9,3.3194333693075216e-14,0.27020556002199847,1.4101788907754935e-6,0.5225105897977793,0.8563767180985778,2240.5259978233616
70,1.4000000000000001,0.10949953982875514,6.201919945017122e-9,3.74709446570653e-14,0.266265500647865,1.4352264054790153e-6,0.5248480596837248,0.8634429012892895,2282.9158650960444
71,1.42,0.10859576047808045,6.83640380609981e-9,3.4705000283750745e-14,0.2619873724109505,1.4609299816082483e-6,0.5271625145051796,0.8701167413871238,2325.428587431721
72,1.44,0.10766432545947924,7.537060364792635e-9,3.7924614752111334e-14,0.2573761767828168,1.487372595954588e-6,0.5294656556336598,0.8764177044925371,2368.058089749616
73,1.46,0.10671099026779801,8.310175676790645e-9,3.5495868632007816e-14,0.2524412788951566,1.5146422438422302e-6,0.5317677611722486,0.882362904623412,2410.797639763632
74,1.48,0.10574161708383101,9.162253455380413e-9,3.568867904414316e-14,0.2471962921875766,1.5428362578175348e-6,0.5340775659471777,0.8879669065538313,2453.639862889145
75,1.5,0.10476212583805378,1.0099978853690685e-8,3.780021748887136e-14,0.24165880458448996,1.5720659942809524e-6,0.5364021745911578,0.893241661524962,2496.57678122981
76,1.52,0.10377843624111652,1.1130190437919449e-8,3.5312844285508094e-14,0.2358499706398264,1.6024616050838366e-6,0.5387470194528495,0.8981965849414563,2539.5998785578995
77,1.54,0.10279640421909203,1.2259861884840101e-8,2.9232564712320986e-14,0.22979400070302283,1.6341765656087033e-6,0.5411158733835109,0.9028387794299468,2582.700191039898
78,1.56,0.10182175715402789,1.3496092781435659e-8,2.375752529687003e-14,0.2235175815588165,1.6673916309405903e-6,0.5435109231783006,0.9071733960212466,2625.8684209806543
79,1.58,0.10086003271429947,1.4846105618523396e-8,2.1436161463094633e-14,0.2170492632412533,1.702317943150854e-6,0.5459329032152088,0.9112041123869844,2669.0950684450486
80,1.6,0.09991652572368398,1.6317244024910688e-8,1.5441469641798668e-14,0.21041884431521943,1.7841607321089776e-6,0.5483812818801275,0.9149336930494274,2712.370573687318
81,1.62,0.09899624649892547,1.7916965752491163e-8,1.2493393484505319e-14,0.20365678361844253,1.9015730280653013e-6,0.5508544872312301,0.9183645858811352,2755.68546222598
82,1.6400000000000001,0.0981038925949947,1.9652822980878834e-8,1.238651178919587e-14,0.19679366109765628,2.0282639983901304e-6,0.5533501544111589,0.9214995049789403,2799.0304843276663
83,1.6600000000000001,0.09724383425933755,2.1532422106274824e-8,1.1194465605437168e-14,0.18985970470377841,2.1653702175557785e-6,0.5558653763442946,0.9243419534125238,2842.3967415688185
84,1.68,0.09642011244387574,2.3563355142214636e-8,1.3191850698585848e-14,0.18288439490630587,2.3141399290796286e-6,0.5583969412455246,0.9268966495856656,2885.775794795751
85,1.7,0.09563644720123711,2.5753095022268876e-8,1.326042377123221e-14,0.1758961536209692,2.475930846367639e-6,0.5609415446926964,0.9291698354694143,2929.159749848971
86,1.72,0.09489625380301965,2.8108847363147553e-8,1.5160471824307463e-14,0.16892212041334764,2.65220358663072e-6,0.5634959693503362,0.9311694604907124,2972.541319489251
87,1.74,0.09420266392724974,3.063735167320989e-8,1.8801743099064163e-14,0.16198801580295294,2.8445091680013576e-6,0.5660572307208114,0.9329052484364441,3015.9138617649296
88,1.76,0.09355854964005104,3.334462581358896e-8,1.986195408468614e-14,0.1551180893083278,3.0544687617909376e-6,0.5686226916455416,0.9343886644687871,3059.2713964159857
89,1.78,0.09296654847820046,3.623564916332906e-8,2.221084848735068e-14,0.148335148438259,3.2837438188236476e-6,0.5711901511808685,0.935632804613834,3102.608601768172
90,1.8,0.09242908857408255,3.9313983018228144e-8,2.5924096553506576e-14,0.14166066399403676,3.533994909295833e-6,0.5737579148005807,0.9366522312880136,3145.9207949754928
91,1.82,0.09194841334325127,4.2581331985804835e-8,2.4879058570855196e-14,0.1351149466120496,3.806828299457003e-6,0.5763248527651036,0.9374627765734882,3189.2038985262498
92,1.84,0.09152660571432676,4.6037058261317985e-8,2.6621254116324864e-14,0.12871738921913628,4.103730637298062e-6,0.5788904522210561,0.9380813312335097,3232.4543957640717
93,1.86,0.0911656121969186,4.967767216265574e-8,2.681432707998441e-14,0.12248676973558899,4.4259943316950536e-6,0.5814548664751084,0.938525632955251,3275.669277913648
94,1.8800000000000001,0.09086726725422659,5.349633705780896e-8,2.7750521053399004e-14,0.11644160764911111,4.774639402821525e-6,0.5840189622441708,0.9388140628671366,3318.845984843246
95,1.9000000000000001,0.09063331848179594,5.748244359587506e-8,2.9624986642148645e-14,0.11060056668018844,5.150341662819614e-6,0.5865843628384484,0.9389654555887094,3361.98234161548
96,1.92,0.09046545299991843,6.162132409756899e-8,3.0058105714457905e-14,0.10498289334736215,5.55338157632348e-6,0.589153482520264,0.9389989253004594,3405.076492813879
97,1.94,0.09036532524513391,6.589418837186327e-8,3.05061499317044e-14,0.099608877553295,5.983632009938235e-6,0.5917295450673097,0.9389337087503277,3448.1268366903646
98,1.96,0.09033458599044258,7.027836111305329e-8,3.1993087959078084e-14,0.09450031622066238,6.4406046315339e-6,0.5943165782435494,0.9387890257518653,3491.1319613268342
99,1.98,0.09037491192912143,7.474788283599572e-8,3.429214118188195e-14,0.08968095464264254,6.923571826726954e-6,0.5969193758032311,0.9385839583881539,3534.090585178298
100,2.0,0.0904880345347995,7.927449886399477e-8,3.6093907694331474e-14,0.08517687310749028,7.4317716412153095e-6,0.5995434200669113,0.9383373513908135,3577.0015044744596
