step,time,density_simple,blockade_violation_simple,pxp_energy_density_simple,exact_finite_density,max_truncerr,mean_bond_entropy,max_bond_entropy,log_norm
55,1.1,0.12206645908666605,2.130586563342138e-9,1.7496247225170156e-10,0.2921811609671863,1.8425006263946412e-6,0.4664887821954788,0.739591325769155,1960.331211185911
56,1.12,0.12224597831079814,2.2613874704104175e-9,1.7841971265152116e-10,0.2927363659296296,1.852524406143269e-6,0.4704049527510571,0.7514743555861677,1998.9637548802598
57,1.1400000000000001,0.1223187748558898,2.398747902362359e-9,1.8174072754690643e-10,0.2930757052336142,1.8602384655343906e-6,0.4740504721880217,0.7628936501044792,2037.7775665784663
58,1.16,0.12228792943432946,2.5418999449126457e-9,1.8492721074049113e-10,0.29320216778488467,1.865975287867896e-6,0.47744201662958274,0.77384138729649,2076.7768576873395
59,1.18,0.12215661156741005,2.690434685707745e-9,1.879812833484273e-10,0.2931161229567738,1.8700508602254185e-6,0.48059819739104565,0.7843169948475985,2115.9653699032856
60,1.2,0.12192809314851703,2.8443347450094098e-9,1.9089955564505973e-10,0.2928152651112409,1.8759905578977277e-6,0.48353897186244027,0.7943261193639566,2155.3463669377597
61,1.22,0.12160577370382263,3.0040030371700065e-9,1.9368079391453764e-10,0.29229467476446536,1.8853078890458682e-6,0.48628512131579055,0.8038795189239462,2194.922618656931
62,1.24,0.12119321320141688,3.1702868078022314e-9,1.963318581782325e-10,0.2915469990709224,1.8936823700132014e-6,0.4888578117781408,0.8129919561699116,2234.6963770256793
63,1.26,0.12069416872435351,3.3444955851708404e-9,1.9884564379692091e-10,0.2905627486519353,1.901312963937429e-6,0.49127824258118025,0.8216811444669536,2274.6693434043236
64,1.28,0.12011263193768124,3.528411558851494e-9,2.012261993707031e-10,0.28933070218204354,1.9083866254239187e-6,0.4935673774806823,0.8299667773740604,2314.8426268641147
65,1.3,0.11945286487123113,3.724291054762711e-9,2.0347460149062583e-10,0.28783840480258494,1.91507788163203e-6,0.4957457458434503,0.8378696535939435,2355.2166933537196
66,1.32,0.11871943198287305,3.934856157641273e-9,2.055942060254318e-10,0.2860727415633538,1.9215482990033324e-6,0.4978332964675162,0.8454108963564074,2395.791305859447
67,1.34,0.11791722668616839,4.163276058266288e-9,2.075807436710575e-10,0.28402056289515715,1.9279459017831685e-6,0.4998492840521537,0.852611257878353,2436.5654562485056
68,1.36,0.1170514904996655,4.413138296761675e-9,2.0944736992823906e-10,0.2816693357933678,1.9344046806195115e-6,0.5018121680085775,0.8594904959103384,2477.5372903417497
69,1.3800000000000001,0.11612782274003686,4.688410697060312e-9,2.1118378719125621e-10,0.27900779218152993,1.9410443930574315e-6,0.5037395050761551,0.866066810149913,2518.7040289689066
70,1.4000000000000001,0.11515217834253427,4.993395443763566e-9,2.1279085647568213e-10,0.2760265450981749,1.947970903602466e-6,0.5056478210377892,0.8723563311683598,2560.0618892912285
71,1.42,0.11413085112651417,5.3326774709550254e-9,2.1427151009196695e-10,0.2727186441946935,1.9552773272968213e-6,0.5075524526993133,0.8783726629873061,2601.606012416096
72,1.44,0.11307043986862635,5.711070115950403e-9,2.1562222798002937e-10,0.26908004477527664,1.963046213746409e-6,0.5094673590818165,0.8841264916588617,2643.330405035189
73,1.46,0.11197779515910843,6.133561761329186e-9,2.1683810506955168e-10,0.2651099693134953,1.971352926904269e-6,0.5114049099948457,0.8896252845111814,2685.227904123455
74,1.48,0.11085994639692341,6.605267754827323e-9,2.179252194868576e-10,0.2608111468290432,1.980270235782238e-6,0.5133756697576116,0.8948731155045092,2727.290174177399
75,1.5,0.10972401046119022,7.131391991693425e-9,2.188805795755903e-10,0.2561899231549531,1.989873943743564e-6,0.5153882020876848,0.899870657871263,2769.507745586602
76,1.52,0.10857708634888014,7.717201931187194e-9,2.1968527986938457e-10,0.2512562431455084,2.000249178632695e-6,0.5174489268845702,0.9046153820779739,2811.8701002140456
77,1.54,0.10742614286290947,8.368019433708684e-9,2.203565259685994e-10,0.24602351334064393,2.0114967895196283e-6,0.5195620587223932,0.9091019823833028,2854.365806127358
78,1.56,0.10627790853280016,9.08922782602551e-9,2.2087772875237908e-10,0.2405083597167076,2.0237392011753307e-6,0.5217296492451484,0.9133230288820822,2896.982698139593
79,1.58,0.10513877363028148,9.88629343424749e-9,2.21239948619123e-10,0.23473029943957183,2.0371251059926204e-6,0.5239517420360656,0.9172698080042405,2939.7080952795272
80,1.6,0.104014712990711,1.0764797937434458e-8,2.214449759152493e-10,0.22871134790150385,2.051832535300229e-6,0.5262266316408091,0.9209332809433368,2982.529041646468
81,1.62,0.10291123548463238,1.1730476661353476e-8,2.2149546664551042e-10,0.22247558298610975,2.068070117344956e-6,0.528551202366772,0.9243050659938703,3025.4325543392947
82,1.6400000000000001,0.10183336206564125,1.2789257499687627e-8,2.2138824191253168e-10,0.21604868784526368,2.0860766322513364e-6,0.5309213113336138,0.9273783447727785,3068.4058618651106
83,1.6600000000000001,0.10078563033337061,1.3947295422481337e-8,2.2112440612642968e-10,0.20945749188538962,2.1061192370728354e-6,0.5333321765580047,0.9301486059312495,3111.43661857231
84,1.68,0.09977212042780688,1.5210998246417524e-8,2.2070715992969794e-10,0.20272952748060397,2.12849089440577e-6,0.5357787347846793,0.9326141690677282,3154.5130845705708
85,1.7,0.09879649537688749,1.658704018215447e-8,2.2015193304071784e-10,0.19589261740689834,2.1980978262100812e-6,0.5382559433233847,0.9350528212862992,3197.6242653211193
86,1.72,0.09786204882241553,1.808236037224242e-8,2.1946004001343202e-10,0.18897450531118568,2.33203760176781e-6,0.5407590121828499,0.9372658132002673,3240.760009633412
87,1.74,0.0969717540162879,1.970414402294755e-8,2.1864127050761774e-10,0.18200253884019874,2.479224837281248e-6,0.5432835642901002,0.9392034857507081,3283.9110684824927
88,1.76,0.0961283095900435,2.1459783761598612e-8,2.1771121354418035e-10,0.17500341248236917,2.6410519531382333e-6,0.5458257305082391,0.9408710013867,3327.0691195295776
89,1.78,0.09533417936091572,2.335681855021966e-8,2.166730038947625e-10,0.1680029748253063,2.818984523429853e-6,0.5483821917177156,0.942275984891018,3370.226763484832
90,1.8,0.0945916250021438,2.5402846950695857e-8,2.1554369503469997e-10,0.16102610287993838,3.0145396431041614e-6,0.5509501826005354,0.9434283162830963,3413.377498709275
91,1.82,0.09390273160664028,2.7605410893604122e-8,2.1434245130894256e-10,0.1540966444134746,3.2292534996146267e-6,0.5535274717094664,0.9443398781046927,3456.5156800128825
92,1.84,0.09326942698429701,2.997184552019535e-8,2.1307648398991167e-10,0.14723742787201272,3.464635789665743e-6,0.5561123307947732,0.9450242841529776,3499.6364667616954
93,1.86,0.0926934960093223,3.2509090348513485e-8,2.117592474598952e-10,0.14047033842392334,3.722108811454418e-6,0.5587035039491892,0.9454966103497328,3542.735764393975
94,1.8800000000000001,0.09217659156059538,3.5223457227568796e-8,2.1040111991633078e-10,0.1338164578387858,4.002929689882319e-6,0.5613001844299601,0.9457731423854829,3585.810162429418
95,1.9000000000000001,0.09172024365833037,3.8120351606929e-8,2.0901725822592598e-10,0.12729626521270576,4.308095445086711e-6,0.5639020043033671,0.9458711494883227,3628.8568711386893
96,1.92,0.09132586835856621,4.1203945937818814e-8,2.0761498813348085e-10,0.1209298947937971,4.638232689852665e-6,0.5665090394365326,0.945808689254019,3671.873658279019
97,1.94,0.09099477786327878,4.447680788140509e-8,2.0620600583903506e-10,0.11473744613972049,4.993476792477011e-6,0.5691218298384526,0.9456044449001849,3714.858786721912
98,1.96,0.09072819315542015,4.793949168053045e-8,2.0480255878682622e-10,0.10873934029763266,5.373349392950592e-6,0.5717414129106412,0.9452775935063014,3757.8109534099376
99,1.98,0.09052726027118228,5.159010856394403e-8,2.0341149545364807e-10,0.10295671334916072,5.776647988080647e-6,0.5743693648282165,0.9448477017469913,3800.72922987996
100,2.0,0.09039307105563078,5.5423901086260974e-8,2.020422966612634e-10,0.09741183522310956,6.201366300067661e-6,0.5770078431426329,0.9443346443530746,3843.613004569791
